,ID1,ID2,start_time,end_time
289,WWRG,__YY,627.0,627.0
290,WWRG,__YY,667.0,667.0
291,WWRG,__YY,990.0,990.0
292,WWRG,__YY,1285.0,1285.0
293,WGGR,WGRY,655.0,655.0
294,WGGR,WGRY,686.0,686.0
295,WGGR,WGRY,1270.0,1270.0
296,_BWW,_RRR,660.0,660.0
297,_RYY,__YY,191.0,191.0
298,_RYY,__YY,202.0,202.0
299,_RYY,__YY,1546.0,1546.0
300,_RYY,__YY,1572.0,1572.0
301,_RYY,__YY,1577.0,1577.0
302,WYBB,____(3),782.0,782.0
303,WWYW,____(5),362.0,362.0
304,WWYW,____(5),363.0,363.0
305,WWGR,WWYW,72.0,72.0
306,WWGR,WWYW,470.0,470.0
307,_BWW,_RYY,225.0,225.0
308,_BWW,_RYY,965.0,965.0
309,_BWW,_RYY,1435.0,1435.0
310,_BWW,_RYY,1452.0,1452.0
311,_BWW,_RYY,1482.0,1482.0
312,_BWW,_RYY,1577.0,1577.0
313,WWRG,____(4),402.0,402.0
314,WWRG,____(4),1248.0,1248.0
315,WW_W,_WWR,95.0,95.0
316,WW_W,_WWR,131.0,131.0
317,WWGR,_WW_,1389.0,1389.0
318,_RRR,____(4),1267.0,1267.0
319,GG_W,____(3),447.0,447.0
320,GG_W,____(3),1200.0,1200.0
321,GG_W,____(3),1202.0,1202.0
322,GG_W,____(3),1211.0,1211.0
323,WGGR,YYWW,118.0,118.0
324,WGGR,YYWW,247.0,247.0
325,WGGR,YYWW,1381.0,1381.0
326,WW__,____(6),290.0,290.0
327,WY__,____(4),114.0,114.0
328,WY__,____(4),1373.0,1373.0
329,_RRR,____(5),23.0,23.0
330,RWY_,__YY,1047.0,1047.0
331,RWY_,__YY,1072.0,1072.0
332,_WW_,____(4),1698.0,1698.0
333,WWYG,WW__,42.0,42.0
334,WWYG,WW__,64.0,64.0
335,_G__,_WW_,317.0,317.0
336,_G__,_WW_,323.0,323.0
337,WWYG,____(6),385.0,385.0
338,BBRR,WWYG,309.0,309.0
339,BBRR,WWYG,494.0,494.0
340,WWYW,____(4),245.0,245.0
341,WWYW,____(6),379.0,379.0
342,YWRG,YYWW,132.0,132.0
343,YWRG,YYWW,290.0,290.0
344,YWRG,YYWW,828.0,828.0
345,YWRG,YYWW,980.0,980.0
346,BBRR,_G__,65.0,65.0
347,_BWW,__YY,690.0,690.0
348,_BWW,__YY,1583.0,1583.0
349,WW_W,__YY,8.0,8.0
350,WW_W,__YY,98.0,98.0
351,WWBG,__YY,873.0,873.0
352,BBRR,WW__,103.0,103.0
353,BBRR,WW__,620.0,620.0
354,BBRR,WW__,690.0,690.0
355,__YY,____(3),331.0,331.0
356,__YY,____(3),973.0,973.0
357,YWWB,_WW_,1358.0,1358.0
358,WGRY,WWYW,71.0,71.0
359,WGRY,WWYW,388.0,388.0
360,WGRY,WWYW,402.0,402.0
361,_G__,__YY,107.0,107.0
