,ID1,ID2,start_time,end_time
596,WYWW,__YR,416.0,416.0
597,WGGY,WG__,935.0,935.0
598,WGGY,WG__,994.0,994.0
599,WGGY,WG__,1281.0,1281.0
600,WGGW,W_RG,1687.0,1687.0
601,WGGW,W_RG,1783.0,1783.0
602,WBGW,WYYR,242.0,242.0
603,WBGW,WYYR,853.0,853.0
604,WBGW,WYYR,973.0,973.0
605,WBGW,WYYR,1006.0,1006.0
606,HHHH,_R__,364.0,364.0
607,HHHH,_R__,517.0,517.0
608,HHHH,_R__,1004.0,1004.0
609,HHHH,_R__,1574.0,1574.0
610,HHHH,_R__,1660.0,1660.0
611,WYYB,W_RG,1040.0,1040.0
612,WGWY,XXXX,1541.0,1541.0
613,WGGY,W_WG,692.0,692.0
614,HHHH,W___,1713.0,1713.0
615,HHHH,W___,1747.0,1747.0
616,HHHH,W___,1755.0,1755.0
617,HHHH,W___,1772.0,1772.0
618,WGYW,WYWY,1397.0,1397.0
619,WGYW,WYWY,1774.0,1774.0
620,RRRR,ZZZZ,445.0,445.0
621,LLLL,RRRR,149.0,149.0
622,FFFF,WRGG,1561.0,1561.0
623,WBYY,ZZZZ,221.0,221.0
624,WBYY,ZZZZ,251.0,251.0
625,WBYY,ZZZZ,255.0,255.0
626,WBYY,ZZZZ,297.0,297.0
627,WBYY,ZZZZ,332.0,332.0
628,WBYY,ZZZZ,1133.0,1133.0
629,WRWB,_YYY,927.0,927.0
630,WRWB,_YYY,1036.0,1036.0
631,WRWB,_YYY,1133.0,1133.0
632,WRWB,_YYY,1648.0,1648.0
633,PPPP,WWY_,1070.0,1070.0
634,PPPP,WWY_,1364.0,1364.0
635,WGGY,WGWY,1743.0,1743.0
636,TTTT,WGWY,894.0,894.0
637,TTTT,WGWY,1231.0,1231.0
638,TTTT,WGWY,1486.0,1486.0
639,TTTT,WGWY,1608.0,1608.0
640,WRGG,WRR_,1599.0,1599.0
641,LLLL,WW__,219.0,219.0
642,LLLL,WW__,817.0,817.0
643,LLLL,WW__,1323.0,1323.0
644,LLLL,WW__,1364.0,1364.0
645,LLLL,WW__,1493.0,1493.0
646,PPPP,WBGG,1762.0,1762.0
647,WG_W,W_BG,1595.0,1595.0
648,WG_W,W_BG,1634.0,1634.0
649,W_BG,W__W,244.0,244.0
650,W_BG,W__W,556.0,556.0
651,W_BG,W__W,819.0,819.0
652,W_BG,W__W,1007.0,1007.0
653,WRWB,W__W,222.0,222.0
654,WRWB,W__W,507.0,507.0
655,WRWB,W__W,961.0,961.0
656,WRWB,W__W,1218.0,1218.0
657,WRWB,W__W,1248.0,1248.0
658,WRWB,W__W,1614.0,1614.0
659,WGRB,W_RG,613.0,613.0
660,WGRB,W_RG,829.0,829.0
661,WGRB,W_RG,1205.0,1205.0
662,WGRB,W_RG,1211.0,1211.0
663,WGRB,W_RG,1404.0,1404.0
664,WGRB,W_RG,1429.0,1429.0
665,WGRB,W_RG,1444.0,1444.0
