,ID1,ID2,start_time,end_time
190,WW_W,_RRR,755.0,755.0
191,WWGR,YWWB,1345.0,1345.0
192,WWGR,YWWB,1381.0,1381.0
193,WWBG,__YY,873.0,873.0
194,YWRG,_WWR,930.0,930.0
195,WWGR,_WW_,1389.0,1389.0
196,RWY_,WY__,47.0,47.0
197,WWRG,__YY,92.0,92.0
198,WWRG,__YY,627.0,627.0
199,WWRG,__YY,667.0,667.0
200,WWRG,__YY,990.0,990.0
201,WWRG,__YY,1285.0,1285.0
202,WGGR,WGRY,655.0,655.0
203,WGGR,WGRY,686.0,686.0
204,WGGR,WGRY,1270.0,1270.0
205,RWY_,____(4),1386.0,1386.0
206,_BWW,____(6),317.0,317.0
207,WW_W,__YY,8.0,8.0
208,WW_W,__YY,98.0,98.0
209,WW__,____(6),290.0,290.0
210,GG_W,____(6),321.0,321.0
211,GG_W,____(6),365.0,365.0
212,GG_W,____(6),680.0,680.0
213,WYBB,____(6),1340.0,1340.0
214,WYBB,____(6),1439.0,1439.0
215,GG_W,__YY,94.0,94.0
216,GG_W,__YY,330.0,330.0
217,GG_W,__YY,333.0,333.0
218,GG_W,__YY,1272.0,1272.0
219,WGGR,YYWW,118.0,118.0
220,WGGR,YYWW,247.0,247.0
221,WGGR,YYWW,1381.0,1381.0
222,YWRG,YYWW,132.0,132.0
223,YWRG,YYWW,290.0,290.0
224,YWRG,YYWW,828.0,828.0
225,YWRG,YYWW,980.0,980.0
226,_BWW,_GB_,147.0,147.0
227,_BWW,_GB_,689.0,689.0
228,_BWW,_GB_,1148.0,1148.0
229,GG_W,_GB_,599.0,599.0
230,GG_W,_GB_,674.0,674.0
231,GG_W,_GB_,687.0,687.0
232,YYWW,_WWR,244.0,244.0
233,WW_W,_G__,155.0,155.0
234,WW_W,_G__,172.0,172.0
235,WW_W,_G__,333.0,333.0
236,_RRR,____(5),23.0,23.0
237,WWYW,____(5),362.0,362.0
238,WWYW,____(5),363.0,363.0
239,WGRY,WWYW,71.0,71.0
240,WGRY,WWYW,388.0,388.0
241,WGRY,WWYW,402.0,402.0
242,WGGR,YWRG,531.0,531.0
243,WGGR,YWRG,572.0,572.0
244,WWRG,WWYW,258.0,258.0
245,WWRG,WWYW,260.0,260.0
246,WWRG,____(3),523.0,523.0
247,WWRG,____(3),871.0,871.0
248,WWRG,____(3),1205.0,1205.0
249,WWBG,_BWW,53.0,53.0
250,WWBG,_BWW,54.0,54.0
251,WWBG,_BWW,861.0,861.0
252,WWBG,_BWW,864.0,864.0
253,BBRR,_GB_,311.0,311.0
254,BBRR,_GB_,500.0,500.0
255,WWYG,_G__,53.0,53.0
256,WWYG,_G__,76.0,76.0
257,WWYG,_G__,96.0,96.0
258,_GB_,_RYY,97.0,97.0
259,_GB_,_RYY,99.0,99.0
260,_GB_,_RYY,159.0,159.0
261,WY__,_RYY,95.0,95.0
262,WY__,_RYY,128.0,128.0
263,WY__,_RYY,223.0,223.0
264,WY__,_RYY,1495.0,1495.0
265,WY__,_RYY,1580.0,1580.0
266,WY__,_RYY,1591.0,1591.0
267,WYBB,__YY,87.0,87.0
268,WW__,__YY,103.0,103.0
269,WWRG,white_legs,118.0,118.0
270,WWRG,white_legs,148.0,148.0
271,WWRG,white_legs,1286.0,1286.0
272,WGGR,WWGR,534.0,534.0
273,GG_W,_BWW,191.0,191.0
274,GG_W,_BWW,339.0,339.0
275,WWRG,____(6),170.0,170.0
276,WWRG,____(6),171.0,171.0
277,WWRG,____(6),196.0,196.0
278,WWRG,____(6),298.0,298.0
279,WWYW,_WW_,110.0,110.0
280,WWYW,_WW_,377.0,377.0
281,WWYW,_WW_,378.0,378.0
282,_GB_,____(4),1332.0,1332.0
283,WW_W,_WWR,95.0,95.0
284,WW_W,_WWR,131.0,131.0
285,WGGR,__YY,27.0,27.0
286,WGGR,__YY,30.0,30.0
287,WGGR,__YY,55.0,55.0
288,WGGR,__YY,59.0,59.0
289,WGGR,__YY,425.0,425.0
290,YWWB,____(4),1277.0,1277.0
291,YWWB,____(4),1317.0,1317.0
292,YWWB,____(4),1357.0,1357.0
293,WWYW,____(4),245.0,245.0
294,WYBB,YWWB,2.0,2.0
295,WYBB,YWWB,16.0,16.0
296,WYBB,YWWB,205.0,205.0
297,WYBB,YWWB,1258.0,1258.0
298,WWRG,WYBB,101.0,101.0
299,WWRG,WYBB,102.0,102.0
300,WYBB,_WW_,1274.0,1274.0
301,BBRR,WW__,103.0,103.0
302,BBRR,WW__,620.0,620.0
303,BBRR,WW__,690.0,690.0
304,_RYY,white_legs,133.0,133.0
305,_RYY,white_legs,230.0,230.0
306,WY__,____(6),3.0,3.0
307,WY__,____(6),301.0,301.0
308,____(4),____(6),343.0,343.0
309,BBRR,WWYG,309.0,309.0
310,BBRR,WWYG,494.0,494.0
311,WWBG,_RYY,47.0,47.0
312,WWBG,_RYY,1477.0,1477.0
313,_G__,____(4),346.0,346.0
314,_G__,____(4),354.0,354.0
315,WWRG,_RYY,1430.0,1430.0
316,WWRG,_RYY,1447.0,1447.0
317,WWRG,_RYY,1490.0,1490.0
318,__YY,____(5),163.0,163.0
319,__YY,____(5),1063.0,1063.0
320,WWGR,____(4),1603.0,1603.0
321,WWGR,____(4),1640.0,1640.0
322,WWGR,____(4),1707.0,1707.0
323,WW__,_GB_,319.0,319.0
324,WYBB,____(3),782.0,782.0
325,_GB_,white_legs,101.0,101.0
326,_GB_,white_legs,1283.0,1283.0
327,WY__,____(3),1417.0,1417.0
328,WWYW,_RRR,260.0,260.0
329,WGGR,WYBB,1260.0,1260.0
330,WGRY,____(2),748.0,748.0
331,WGRY,____(2),762.0,762.0
332,WWBG,WY__,81.0,81.0
333,BBRR,__YY,110.0,110.0
334,____(4),white_legs,141.0,141.0
335,RWY_,____(6),391.0,391.0
336,RWY_,____(6),484.0,484.0
337,RWY_,____(6),884.0,884.0
338,RWY_,____(6),1098.0,1098.0
339,WGGR,_WWR,492.0,492.0
340,WGGR,_WWR,507.0,507.0
341,WGGR,_WWR,536.0,536.0
342,WGGR,_WWR,582.0,582.0
343,WGGR,_WWR,1361.0,1361.0
344,_GB_,____(3),1320.0,1320.0
345,_GB_,____(3),1336.0,1336.0
346,GG_W,RWY_,792.0,792.0
347,_BWW,__YY,690.0,690.0
348,_BWW,__YY,1583.0,1583.0
349,GG_W,white_legs,116.0,116.0
350,WGRY,____(1),1324.0,1324.0
351,WW_W,____(6),229.0,229.0
352,GG_W,_WWR,1358.0,1358.0
353,GG_W,____(4),154.0,154.0
354,GG_W,____(4),1256.0,1256.0
355,GG_W,WY__,683.0,683.0
356,GG_W,WY__,688.0,688.0
357,GG_W,WY__,861.0,861.0
358,GG_W,WY__,874.0,874.0
359,GG_W,WY__,1199.0,1199.0
360,GG_W,WY__,1203.0,1203.0
361,GG_W,WY__,1721.0,1721.0
