tagid,date,trap,site,ts
047019095,22-Sep-01,G5,ROB,5
044009869,22-Sep-01,G3,ROB,5
047065003,22-Sep-01,G1,ROB,5
047065573,22-Sep-01,F5,ROB,5
044885793,22-Sep-01,F3,ROB,5
044885098,22-Sep-01,F2,ROB,5
046853792,22-Sep-01,F10,ROB,5
047032380,22-Sep-01,H7,ROB,5
047071260,21-Sep-01,J1,ROB,5
047044612,21-Sep-01,I6,ROB,5
047095083,21-Sep-01,H9,ROB,5
047045260,21-Sep-01,H5,ROB,5
047055307,21-Sep-01,A1,ROB,5
046872307,21-Sep-01,A5,ROB,5
047019095,20-Sep-01,I3,ROB,5
047095083,20-Sep-01,H9,ROB,5
047045260,20-Sep-01,H3,ROB,5
047032380,20-Sep-01,G7,ROB,5
046853792,20-Sep-01,G10,ROB,5
047014031,21-Sep-01,A1,ROB,5
047069772,20-Sep-01,E7,ROB,5
044024894,20-Sep-01,C1,ROB,5
047065003,20-Sep-01,E6,ROB,5
043807529,20-Sep-01,E1,ROB,5
047054769,20-Sep-01,D4,ROB,5
044885793,20-Sep-01,D2,ROB,5
047020302,20-Sep-01,D10,ROB,5
046810610,20-Sep-01,C5,ROB,5
046893032,20-Sep-01,B8,ROB,5
047047018,20-Sep-01,B5,ROB,5
047047066,20-Sep-01,B10,ROB,5
046874000,20-Sep-01,A7,ROB,5
047090261,20-Sep-01,A5,ROB,5
047062068,20-Sep-01,E9,ROB,5
046864850,18-Oct-01,I1,ROB,6
047103258,18-Oct-01,I8,ROB,6
047016853,18-Oct-01,C10,ROB,6
047033831,18-Oct-01,A1,ROB,6
047053369,18-Oct-01,A3,ROB,6
047088062,18-Oct-01,D7,ROB,6
047047824,18-Oct-01,A3,ROB,6
044029513,18-Oct-01,H5,ROB,6
047106779,18-Oct-01,A3,ROB,6
047082127,18-Oct-01,A5,ROB,6
044888033,20-Oct-01,A2,ROB,6
045025592,20-Oct-01,B10,ROB,6
047082004,18-Oct-01,I1,ROB,6
046893032,18-Oct-01,D10,ROB,6
043807529,18-Oct-01,F1,ROB,6
047062362,18-Oct-01,F2,ROB,6
043852521,18-Oct-01,C1,ROB,6
047093123,18-Oct-01,H4,ROB,6
044885793,18-Oct-01,H3,ROB,6
047024350,18-Oct-01,H2,ROB,6
047001895,18-Oct-01,H1,ROB,6
047065573,18-Oct-01,G5,ROB,6
047050606,18-Oct-01,F5,ROB,6
047014031,18-Oct-01,B1,ROB,6
043827527,18-Oct-01,J5,ROB,6
047071260,18-Oct-01,J4,ROB,6
047045260,18-Oct-01,I3,ROB,6
047020028,18-Oct-01,B7,ROB,6
046872307,18-Oct-01,A5,ROB,6
047065003,18-Oct-01,G1,ROB,6
044009869,18-Oct-01,G3,ROB,6
047015879,18-Oct-01,A2,ROB,6
047050813,18-Oct-01,I8,ROB,6
043873266,18-Oct-01,E5,ROB,6
047095083,18-Oct-01,G9,ROB,6
047084817,18-Oct-01,F9,ROB,6
047037772,18-Oct-01,D4,ROB,6
047087324,19-Oct-01,I1,ROB,6
047059085,19-Oct-01,J3,ROB,6
047082342,19-Oct-01,C7,ROB,6
047020302,19-Oct-01,E8,ROB,6
047027793,19-Oct-01,I10,ROB,6
044882590,19-Oct-01,A7,ROB,6
047056065,19-Oct-01,I2,ROB,6
046886775,19-Oct-01,G10,ROB,6
046810610,20-Oct-01,D5,ROB,6
047069772,18-Oct-01,E6,ROB,6
047037635,18-Oct-01,E1,ROB,6
046864371,18-Oct-01,D5,ROB,6
047032380,18-Oct-01,C7,ROB,6
047115009,18-Oct-01,C5,ROB,6
044024894,18-Oct-01,C2,ROB,6
047062068,18-Oct-01,E8,ROB,6
047088299,18-Oct-01,B5,ROB,6
047043554,18-Oct-01,F3,ROB,6
046861564,18-Oct-01,H1,ROB,6
047044612,18-Oct-01,I6,ROB,6
047092105,18-Oct-01,B4,ROB,6
047047066,18-Oct-01,B10,ROB,6
046874000,18-Oct-01,A7,ROB,6
047009346,18-Oct-01,F10,ROB,6
047098109,18-Oct-01,C10,ROB,6
047003596,18-Oct-01,G5,ROB,6
047020637,18-Oct-01,G1,ROB,6
044885098,18-Oct-01,D1,ROB,6
047089587,18-Oct-01,C3,ROB,6
046853792,18-Oct-01,H9,ROB,6
047045813,18-Oct-01,H10,ROB,6
047047018,18-Oct-01,A4,ROB,6
047090261,18-Oct-01,B6,ROB,6
046880894,18-Oct-01,D3,ROB,6
047089340,19-Oct-01,I1,ROB,6
047046050,19-Oct-01,G9,ROB,6
047054769,19-Oct-01,J6,ROB,6
047019095,19-Oct-01,B2,ROB,6
047082082,19-Oct-01,H10,ROB,6
047033831,18-Oct-01,A1,ROB,6
043852521,19-Oct-01,C1,ROB,6
047069772,19-Oct-01,D6,ROB,6
044885098,19-Oct-01,E1,ROB,6
046880894,19-Oct-01,D3,ROB,6
043807529,19-Oct-01,D1,ROB,6
046893032,19-Oct-01,C7,ROB,6
047088299,19-Oct-01,C4,ROB,6
047020302,19-Oct-01,E9,ROB,6
044024894,19-Oct-01,C2,ROB,6
047062362,19-Oct-01,F1,ROB,6
047047066,19-Oct-01,B10,ROB,6
047047018,19-Oct-01,A5,ROB,6
047082127,19-Oct-01,A4,ROB,6
047015879,19-Oct-01,A2,ROB,6
047089587,19-Oct-01,C3,ROB,6
047045260,19-Oct-01,I5,ROB,6
047069772,19-Oct-01,E7,ROB,6
047089340,19-Oct-01,J10,ROB,6
047044612,19-Oct-01,I4,ROB,6
047024350,19-Oct-01,H3,ROB,6
047020637,19-Oct-01,H1,ROB,6
047001895,19-Oct-01,G1,ROB,6
044009869,19-Oct-01,F3,ROB,6
044009869,19-Oct-01,G3,ROB,6
046861564,19-Oct-01,G1,ROB,6
047065573,19-Oct-01,F5,ROB,6
047003596,19-Oct-01,F5,ROB,6
047037635,19-Oct-01,F1,ROB,6
047045260,19-Oct-01,H5,ROB,6
047032380,19-Oct-01,E6,ROB,6
043873266,19-Oct-01,E5,ROB,6
047089587,19-Oct-01,E4,ROB,6
044885098,19-Oct-01,E2,ROB,6
047084817,19-Oct-01,E10,ROB,6
043807529,19-Oct-01,E1,ROB,6
047095083,19-Oct-01,H8,ROB,6
047062362,19-Oct-01,F2,ROB,6
043827527,19-Oct-01,I6,ROB,6
047044612,19-Oct-01,J4,ROB,6
047050813,19-Oct-01,I8,ROB,6
044885793,19-Oct-01,H3,ROB,6
044029513,19-Oct-01,I4,ROB,6
047093123,19-Oct-01,I3,ROB,6
047045813,19-Oct-01,I10,ROB,6
046853792,19-Oct-01,H9,ROB,6
047103258,19-Oct-01,H6,ROB,6
046864850,19-Oct-01,J2,ROB,6
043807529,20-Oct-01,F1,ROB,6
046886775,20-Oct-01,H10,ROB,6
047020302,20-Oct-01,G9,ROB,6
047089587,20-Oct-01,G3,ROB,6
047020637,20-Oct-01,G2,ROB,6
047001895,20-Oct-01,G1,ROB,6
044009869,20-Oct-01,F3,ROB,6
043873266,20-Oct-01,D3,ROB,6
047062068,20-Oct-01,F10,ROB,6
047065573,20-Oct-01,H5,ROB,6
046853792,20-Oct-01,E8,ROB,6
047088062,20-Oct-01,E7,ROB,6
047082342,20-Oct-01,E6,ROB,6
047065003,20-Oct-01,E5,ROB,6
044885098,20-Oct-01,E2,ROB,6
044885793,20-Oct-01,F2,ROB,6
047089340,20-Oct-01,I2,ROB,6
047093123,20-Oct-01,J4,ROB,6
047059085,20-Oct-01,J3,ROB,6
047024350,20-Oct-01,H3,ROB,6
046864850,20-Oct-01,I3,ROB,6
047045260,20-Oct-01,H4,ROB,6
047056065,20-Oct-01,I2,ROB,6
047045813,20-Oct-01,I10,ROB,6
046861564,20-Oct-01,I1,ROB,6
047050813,20-Oct-01,H9,ROB,6
047095083,20-Oct-01,H8,ROB,6
047003596,20-Oct-01,H6,ROB,6
047062362,20-Oct-01,D2,ROB,6
044029513,20-Oct-01,I4,ROB,6
047015879,20-Oct-01,A2,ROB,6
047037772,20-Oct-01,D4,ROB,6
047090261,20-Oct-01,A6,ROB,6
046864371,19-Oct-01,D6,ROB,6
047092105,20-Oct-01,B4,ROB,6
047037635,20-Oct-01,D1,ROB,6
047098109,20-Oct-01,C7,ROB,6
046893032,20-Oct-01,C7,ROB,6
047069772,20-Oct-01,C6,ROB,6
047032380,20-Oct-01,C6,ROB,6
046864371,20-Oct-01,C5,ROB,6
044024894,20-Oct-01,C2,ROB,6
046872307,20-Oct-01,A4,ROB,6
047047018,20-Oct-01,B5,ROB,6
047082127,20-Oct-01,A5,ROB,6
047088299,20-Oct-01,B3,ROB,6
047014031,20-Oct-01,B2,ROB,6
047050606,20-Oct-01,B1,ROB,6
046874000,20-Oct-01,A9,ROB,6
044882590,20-Oct-01,A8,ROB,6
047020028,20-Oct-01,B7,ROB,6
046893032,19-Oct-01,D8,ROB,6
046872307,19-Oct-01,A5,ROB,6
047098109,19-Oct-01,B9,ROB,6
047115009,19-Oct-01,D5,ROB,6
047037772,19-Oct-01,D4,ROB,6
046880894,19-Oct-01,D3,ROB,6
043852521,19-Oct-01,D1,ROB,6
047088062,19-Oct-01,C8,ROB,6
047088299,19-Oct-01,C4,ROB,6
047015879,19-Oct-01,A2,ROB,6
047014031,19-Oct-01,C1,ROB,6
047047018,19-Oct-01,A4,ROB,6
047020028,19-Oct-01,B7,ROB,6
047082127,19-Oct-01,B6,ROB,6
047092105,19-Oct-01,B3,ROB,6
046874000,19-Oct-01,A8,ROB,6
044024894,19-Oct-01,C2,ROB,6
047014031,18-Oct-01,B1,ROB,6
046874000,18-Oct-01,A8,ROB,6
047015879,18-Oct-01,A2,ROB,6
047092105,18-Oct-01,B4,ROB,6
043807529,18-Oct-01,E2,ROB,6
047047066,18-Oct-01,B10,ROB,6
047089587,18-Oct-01,E3,ROB,6
047088299,18-Oct-01,B3,ROB,6
043873266,18-Oct-01,D3,ROB,6
047032380,18-Oct-01,C5,ROB,6
047090261,18-Oct-01,B6,ROB,6
047047018,18-Oct-01,B5,ROB,6
043852521,18-Oct-01,B5,ROB,6
046893032,18-Oct-01,E9,ROB,6
047000336,17-Nov-01,G7,ROB,7
045019017,17-Nov-01,C7,ROB,7
046892811,17-Nov-01,G7,ROB,7
043828067,17-Nov-01,H2,ROB,7
047028035,17-Nov-01,C2,ROB,7
046893032,17-Nov-01,D6,ROB,7
047084817,17-Nov-01,G10,ROB,7
047024350,17-Nov-01,H3,ROB,7
047050606,17-Nov-01,H6,ROB,7
047045260,17-Nov-01,J3,ROB,7
047093123,17-Nov-01,J4,ROB,7
047095083,17-Nov-01,I7,ROB,7
047014031,17-Nov-01,A1,ROB,7
047053369,17-Nov-01,B2,ROB,7
047015879,17-Nov-01,C1,ROB,7
047062362,17-Nov-01,D1,ROB,7
047087324,17-Nov-01,J1,ROB,7
047037772,17-Nov-01,C3,ROB,7
047020028,17-Nov-01,C8,ROB,7
047020302,17-Nov-01,G5,ROB,7
047050813,17-Nov-01,J8,ROB,7
046810610,17-Nov-01,C6,ROB,7
046872307,17-Nov-01,B4,ROB,7
043807529,17-Nov-01,D1,ROB,7
044009869,17-Nov-01,F3,ROB,7
047056065,18-Nov-01,I7,ROB,7
047065573,18-Nov-01,F5,ROB,7
043873266,18-Nov-01,D3,ROB,7
043852521,18-Nov-01,J2,ROB,7
044885793,18-Nov-01,G3,ROB,7
043827527,18-Nov-01,I6,ROB,7
044882590,18-Nov-01,A7,ROB,7
046886775,19-Nov-01,H10,ROB,7
047103258,19-Nov-01,H7,ROB,7
047088299,17-Nov-01,A4,ROB,7
047047018,17-Nov-01,B6,ROB,7
047098109,17-Nov-01,B7,ROB,7
045025592,17-Nov-01,C10,ROB,7
044024894,17-Nov-01,C2,ROB,7
047115009,17-Nov-01,C5,ROB,7
046880894,17-Nov-01,D3,ROB,7
047043554,17-Nov-01,E2,ROB,7
046864371,17-Nov-01,E5,ROB,7
047062068,17-Nov-01,E8,ROB,7
047060056,17-Nov-01,G1,ROB,7
047089340,17-Nov-01,J2,ROB,7
047009346,17-Nov-01,G9,ROB,7
046861564,17-Nov-01,I1,ROB,7
044029513,17-Nov-01,I4,ROB,7
047044612,17-Nov-01,I6,ROB,7
047046050,17-Nov-01,F9,ROB,7
046874000,17-Nov-01,A6,ROB,7
046853792,17-Nov-01,I9,ROB,7
047037635,18-Nov-01,D1,ROB,7
047089587,18-Nov-01,F2,ROB,7
047045813,18-Nov-01,H10,ROB,7
047090261,18-Nov-01,B6,ROB,7
047092105,18-Nov-01,C4,ROB,7
047047824,18-Nov-01,A2,ROB,7
047082082,18-Nov-01,H10,ROB,7
047069772,18-Nov-01,C6,ROB,7
045075888,18-Nov-01,J1,ROB,7
044885098,18-Nov-01,E1,ROB,7
047003596,18-Nov-01,H5,ROB,7
047019095,18-Nov-01,I3,ROB,7
047084558,19-Nov-01,A9,ROB,7
044006108,19-Nov-01,D10,ROB,7
047028035,17-Nov-01,C2,ROB,7
047115009,17-Nov-01,C5,ROB,7
046893032,17-Nov-01,C6,ROB,7
046880894,17-Nov-01,D3,ROB,7
046864371,17-Nov-01,E6,ROB,7
047062068,17-Nov-01,F9,ROB,7
047020302,17-Nov-01,G10,ROB,7
047050606,17-Nov-01,G5,ROB,7
047045260,17-Nov-01,H4,ROB,7
047088299,17-Nov-01,B6,ROB,7
046872307,17-Nov-01,B4,ROB,7
044024894,17-Nov-01,C1,ROB,7
047014031,17-Nov-01,A1,ROB,7
047015879,17-Nov-01,A2,ROB,7
047047018,17-Nov-01,A5,ROB,7
047053369,17-Nov-01,B2,ROB,7
047053369,19-Nov-01,A2,ROB,7
047045260,18-Nov-01,H5,ROB,7
047014031,19-Nov-01,A1,ROB,7
047047018,19-Nov-01,A5,ROB,7
047088299,19-Nov-01,A6,ROB,7
046874000,19-Nov-01,A7,ROB,7
047015879,19-Nov-01,B2,ROB,7
047037772,19-Nov-01,B3,ROB,7
046872307,19-Nov-01,B4,ROB,7
047089340,18-Nov-01,J2,ROB,7
047020028,19-Nov-01,C7,ROB,7
047050813,19-Nov-01,H8,ROB,7
047060056,19-Nov-01,H1,ROB,7
047082082,19-Nov-01,H10,ROB,7
044009869,19-Nov-01,H3,ROB,7
044029513,19-Nov-01,H4,ROB,7
047045260,19-Nov-01,H4,ROB,7
047028035,19-Nov-01,C2,ROB,7
044885793,19-Nov-01,G3,ROB,7
046861564,19-Nov-01,I1,ROB,7
047019095,19-Nov-01,I3,ROB,7
043827527,19-Nov-01,I4,ROB,7
047044612,19-Nov-01,I6,ROB,7
047093123,19-Nov-01,J2,ROB,7
046853792,19-Nov-01,J8,ROB,7
047065573,19-Nov-01,H5,ROB,7
047062068,19-Nov-01,E9,ROB,7
043828067,19-Nov-01,H2,ROB,7
047098109,19-Nov-01,C7,ROB,7
045019017,19-Nov-01,D8,ROB,7
043807529,19-Nov-01,E1,ROB,7
047009346,19-Nov-01,E10,ROB,7
047043554,19-Nov-01,E2,ROB,7
047020302,19-Nov-01,G9,ROB,7
047115009,19-Nov-01,E6,ROB,7
047000336,19-Nov-01,G7,ROB,7
047084817,19-Nov-01,E9,ROB,7
047037635,19-Nov-01,F1,ROB,7
047089587,19-Nov-01,F2,ROB,7
043873266,19-Nov-01,F3,ROB,7
047050606,19-Nov-01,F5,ROB,7
047046050,19-Nov-01,G10,ROB,7
046893032,19-Nov-01,C6,ROB,7
046864371,19-Nov-01,E5,ROB,7
046893032,18-Nov-01,D6,ROB,7
046810610,18-Nov-01,C6,ROB,7
047020028,18-Nov-01,C7,ROB,7
045019017,18-Nov-01,C8,ROB,7
043807529,18-Nov-01,D1,ROB,7
047037772,18-Nov-01,C4,ROB,7
046880894,18-Nov-01,D3,ROB,7
047028035,18-Nov-01,C2,ROB,7
047098109,18-Nov-01,D8,ROB,7
047115009,18-Nov-01,E5,ROB,7
047062068,18-Nov-01,E9,ROB,7
047084817,18-Nov-01,E9,ROB,7
047062362,18-Nov-01,F1,ROB,7
047043554,18-Nov-01,F3,ROB,7
047024350,19-Nov-01,H3,ROB,7
046864371,18-Nov-01,C5,ROB,7
046874000,18-Nov-01,A8,ROB,7
045025592,18-Nov-01,B10,ROB,7
047015879,18-Nov-01,B2,ROB,7
046872307,18-Nov-01,B4,ROB,7
047088299,18-Nov-01,B5,ROB,7
047047018,18-Nov-01,B6,ROB,7
044024894,18-Nov-01,C1,ROB,7
046853792,18-Nov-01,J8,ROB,7
047047018,18-Nov-01,A5,ROB,7
047090261,18-Nov-01,A6,ROB,7
046872307,18-Nov-01,B4,ROB,7
047088299,18-Nov-01,B5,ROB,7
046880894,18-Nov-01,D3,ROB,7
044009869,18-Nov-01,F3,ROB,7
047046050,18-Nov-01,F9,ROB,7
047014031,18-Nov-01,A1,ROB,7
047050606,18-Nov-01,F5,ROB,7
047020302,18-Nov-01,F9,ROB,7
047015879,18-Nov-01,B2,ROB,7
047024350,18-Nov-01,G3,ROB,7
047009346,18-Nov-01,G10,ROB,7
047050606,18-Nov-01,G5,ROB,7
047000336,18-Nov-01,G7,ROB,7
047020302,18-Nov-01,G7,ROB,7
043828067,18-Nov-01,G1,ROB,7
047045260,18-Nov-01,I4,ROB,7
047095083,18-Nov-01,H8,ROB,7
047050813,18-Nov-01,I9,ROB,7
046861564,18-Nov-01,I1,ROB,7
047093123,18-Nov-01,I2,ROB,7
047044612,18-Nov-01,I7,ROB,7
047044285,21-Jan-02,I3,ROB,8
047104886,21-Jan-02,H10,ROB,8
044044819,21-Jan-02,H2,ROB,8
047026606,21-Jan-02,J9,ROB,8
046892579,21-Jan-02,A9,ROB,8
047062371,21-Jan-02,E5,ROB,8
046894832,21-Jan-02,H1,ROB,8
046886775,21-Jan-02,H10,ROB,8
047065573,21-Jan-02,F5,ROB,8
044885793,21-Jan-02,G2,ROB,8
043852521,21-Jan-02,J1,ROB,8
047093123,21-Jan-02,J3,ROB,8
047056065,21-Jan-02,J7,ROB,8
043807529,21-Jan-02,E1,ROB,8
047053369,21-Jan-02,A1,ROB,8
045019017,21-Jan-02,B10,ROB,8
044009869,21-Jan-02,G2,ROB,8
047015879,21-Jan-02,A3,ROB,8
047014031,21-Jan-02,B1,ROB,8
047037772,21-Jan-02,B3,ROB,8
047028035,21-Jan-02,D1,ROB,8
047050606,21-Jan-02,H4,ROB,8
047065003,21-Jan-02,G1,ROB,8
046810610,21-Jan-02,D5,ROB,8
047050813,21-Jan-02,J8,ROB,8
046872307,21-Jan-02,A6,ROB,8
047020302,21-Jan-02,H7,ROB,8
047103258,21-Jan-02,H9,ROB,8
047000336,21-Jan-02,H7,ROB,8
043873266,22-Jan-02,D2,ROB,8
047062362,22-Jan-02,F1,ROB,8
047024350,22-Jan-02,G2,ROB,8
047084817,22-Jan-02,F9,ROB,8
046893032,22-Jan-02,B8,ROB,8
047059085,23-Jan-02,J2,ROB,8
047062068,21-Jan-02,F9,ROB,8
047037635,21-Jan-02,F1,ROB,8
047060056,21-Jan-02,H1,ROB,8
047082082,21-Jan-02,H10,ROB,8
047003596,21-Jan-02,H4,ROB,8
047043554,21-Jan-02,D3,ROB,8
046861564,21-Jan-02,I1,ROB,8
044029513,21-Jan-02,I4,ROB,8
047044612,21-Jan-02,I7,ROB,8
046853792,21-Jan-02,I9,ROB,8
047089340,21-Jan-02,J5,ROB,8
047047824,21-Jan-02,A1,ROB,8
047020637,21-Jan-02,A4,ROB,8
044024894,21-Jan-02,B2,ROB,8
047092105,21-Jan-02,B3,ROB,8
046874000,21-Jan-02,B8,ROB,8
047089587,21-Jan-02,D3,ROB,8
044885098,22-Jan-02,E2,ROB,8
046864371,22-Jan-02,E5,ROB,8
047028815,22-Jan-02,C10,ROB,8
047054769,23-Jan-02,J6,ROB,8
044044819,22-Jan-02,H1,ROB,8
047089340,22-Jan-02,J7,ROB,8
043807529,22-Jan-02,D1,ROB,8
047062371,22-Jan-02,D5,ROB,8
047043554,22-Jan-02,F3,ROB,8
047065573,22-Jan-02,F5,ROB,8
047065003,22-Jan-02,G1,ROB,8
044885793,22-Jan-02,G2,ROB,8
046892579,22-Jan-02,A9,ROB,8
046894832,22-Jan-02,H1,ROB,8
046886775,22-Jan-02,H10,ROB,8
047060056,22-Jan-02,H2,ROB,8
047003596,22-Jan-02,H4,ROB,8
047000336,22-Jan-02,H7,ROB,8
046853792,22-Jan-02,H9,ROB,8
047044285,22-Jan-02,I2,ROB,8
047093123,22-Jan-02,I3,ROB,8
047050606,22-Jan-02,I7,ROB,8
047103258,22-Jan-02,I9,ROB,8
043852521,22-Jan-02,J2,ROB,8
044029513,22-Jan-02,J3,ROB,8
044009869,22-Jan-02,G2,ROB,8
046861564,21-Jan-02,J1,ROB,8
047026606,22-Jan-02,J9,ROB,8
047015879,22-Jan-02,A1,ROB,8
047047824,22-Jan-02,A2,ROB,8
047053369,22-Jan-02,A2,ROB,8
046874000,22-Jan-02,A4,ROB,8
047020637,22-Jan-02,A4,ROB,8
046886775,23-Jan-02,H10,ROB,8
047044612,22-Jan-02,J5,ROB,8
045019017,23-Jan-02,C8,ROB,8
044885098,23-Jan-02,D1,ROB,8
047014031,22-Jan-02,B1,ROB,8
047043554,23-Jan-02,D2,ROB,8
047089587,23-Jan-02,D3,ROB,8
046864371,23-Jan-02,D6,ROB,8
047062068,23-Jan-02,E10,ROB,8
047037635,23-Jan-02,F1,ROB,8
047065573,23-Jan-02,F5,ROB,8
047065003,23-Jan-02,G1,ROB,8
047092105,23-Jan-02,C4,ROB,8
044009869,23-Jan-02,G3,ROB,8
047037772,23-Jan-02,C3,ROB,8
044044819,23-Jan-02,H2,ROB,8
047003596,23-Jan-02,H4,ROB,8
047050606,23-Jan-02,H6,ROB,8
047103258,23-Jan-02,H9,ROB,8
047044285,23-Jan-02,I3,ROB,8
047044612,23-Jan-02,I7,ROB,8
046853792,23-Jan-02,I9,ROB,8
047093123,23-Jan-02,J3,ROB,8
047056065,23-Jan-02,J5,ROB,8
047050813,23-Jan-02,J8,ROB,8
047026606,23-Jan-02,J9,ROB,8
047024350,23-Jan-02,G2,ROB,8
047062371,23-Jan-02,C5,ROB,8
047092105,21-Jan-02,B4,ROB,8
047015879,23-Jan-02,A1,ROB,8
047053369,23-Jan-02,A1,ROB,8
047028815,23-Jan-02,A10,ROB,8
047047824,23-Jan-02,A2,ROB,8
046872307,23-Jan-02,A4,ROB,8
046874000,23-Jan-02,A8,ROB,8
046892579,23-Jan-02,A9,ROB,8
047014031,23-Jan-02,B1,ROB,8
046893032,23-Jan-02,B8,ROB,8
047007520,10-Mar-02,H1,ROB,9
046881047,10-Mar-02,C7,ROB,9
046864019,10-Mar-02,A2,ROB,9
043806555,10-Mar-02,A5,ROB,9
047050351,10-Mar-02,B1,ROB,9
047018860,10-Mar-02,E6,ROB,9
047004369,10-Mar-02,I6,ROB,9
044028553,11-Mar-02,I9,ROB,9
047039052,11-Mar-02,F5,ROB,9
047085882,11-Mar-02,I10,ROB,9
047023561,12-Mar-02,I1,ROB,9
045019017,10-Mar-02,B9,ROB,9
047044285,10-Mar-02,I2,ROB,9
047062362,10-Mar-02,E1,ROB,9
047024350,10-Mar-02,G1,ROB,9
043873266,10-Mar-02,C3,ROB,9
047050606,10-Mar-02,I7,ROB,9
047014031,10-Mar-02,A1,ROB,9
044885793,10-Mar-02,G4,ROB,9
047053369,10-Mar-02,A1,ROB,9
046893032,10-Mar-02,B8,ROB,9
047028035,10-Mar-02,C2,ROB,9
043852521,10-Mar-02,J1,ROB,9
047050813,10-Mar-02,I10,ROB,9
047020302,10-Mar-02,G7,ROB,9
046872307,10-Mar-02,A6,ROB,9
044044819,11-Mar-02,G1,ROB,9
046886775,11-Mar-02,G10,ROB,9
047065003,12-Mar-02,G1,ROB,9
047082082,10-Mar-02,B10,ROB,9
047092105,10-Mar-02,B6,ROB,9
047059065,10-Mar-02,C1,ROB,9
044029513,10-Mar-02,I4,ROB,9
047098109,10-Mar-02,C8,ROB,9
047062068,10-Mar-02,D9,ROB,9
047043554,10-Mar-02,G2,ROB,9
047003596,10-Mar-02,H6,ROB,9
047044612,10-Mar-02,J10,ROB,9
047089340,10-Mar-02,J7,ROB,9
046874000,10-Mar-02,B6,ROB,9
047046050,10-Mar-02,E10,ROB,9
044885098,10-Mar-02,F1,ROB,9
047060056,10-Mar-02,H2,ROB,9
046864371,10-Mar-02,H7,ROB,9
046853792,10-Mar-02,H9,ROB,9
047009346,11-Mar-02,G9,ROB,9
047047824,12-Mar-02,A1,ROB,9
044029513,11-Mar-02,H3,ROB,9
047024350,11-Mar-02,H3,ROB,9
047053369,11-Mar-02,A1,ROB,9
043806555,11-Mar-02,A5,ROB,9
046881047,11-Mar-02,B8,ROB,9
046864019,11-Mar-02,C1,ROB,9
047018860,11-Mar-02,C9,ROB,9
046893032,11-Mar-02,D7,ROB,9
044885098,11-Mar-02,E1,ROB,9
043873266,11-Mar-02,E3,ROB,9
047009346,11-Mar-02,G10,ROB,9
047043554,11-Mar-02,G2,ROB,9
043873266,11-Mar-02,D3,ROB,9
047060056,11-Mar-02,H2,ROB,9
043852521,11-Mar-02,I1,ROB,9
044028553,11-Mar-02,I10,ROB,9
047004369,11-Mar-02,I6,ROB,9
046853792,11-Mar-02,I9,ROB,9
047007520,11-Mar-02,H1,ROB,9
047089340,11-Mar-02,J5,ROB,9
046864371,11-Mar-02,E6,ROB,9
047062362,11-Mar-02,F1,ROB,9
044885793,11-Mar-02,G2,ROB,9
047082082,11-Mar-02,H10,ROB,9
047050606,11-Mar-02,H6,ROB,9
047044285,11-Mar-02,I3,ROB,9
047003596,11-Mar-02,I7,ROB,9
047044612,11-Mar-02,J10,ROB,9
046853792,11-Mar-02,J8,ROB,9
047060056,12-Mar-02,H2,ROB,9
047044285,12-Mar-02,I3,ROB,9
044029513,12-Mar-02,I4,ROB,9
047089340,12-Mar-02,I6,ROB,9
047003596,12-Mar-02,I7,ROB,9
047050606,12-Mar-02,I7,ROB,9
046853792,12-Mar-02,I9,ROB,9
047044612,12-Mar-02,J10,ROB,9
044028553,12-Mar-02,J8,ROB,9
047007520,12-Mar-02,H1,ROB,9
047009346,12-Mar-02,G9,ROB,9
046872307,12-Mar-02,B7,ROB,9
045019017,11-Mar-02,C9,ROB,9
046864019,12-Mar-02,A1,ROB,9
044044819,12-Mar-02,H2,ROB,9
047014031,12-Mar-02,B1,ROB,9
047059065,12-Mar-02,C1,ROB,9
047092105,12-Mar-02,C6,ROB,9
046881047,12-Mar-02,C9,ROB,9
046893032,12-Mar-02,D6,ROB,9
047062068,12-Mar-02,D9,ROB,9
043873266,12-Mar-02,E5,ROB,9
047098109,12-Mar-02,F1,ROB,9
047062362,12-Mar-02,F2,ROB,9
047039052,12-Mar-02,F4,ROB,9
044885793,12-Mar-02,G4,ROB,9
046864371,12-Mar-02,G6,ROB,9
043806555,12-Mar-02,A5,ROB,9
047043554,11-Mar-02,E5,ROB,9
047004369,10-Mar-02,J5,ROB,9
047007520,10-Mar-02,H1,ROB,9
043806555,11-Mar-02,A5,ROB,9
046874000,11-Mar-02,A8,ROB,9
046881047,11-Mar-02,A9,ROB,9
046864019,11-Mar-02,B1,ROB,9
047092105,11-Mar-02,B4,ROB,9
047028035,11-Mar-02,C4,ROB,9
046893032,11-Mar-02,C5,ROB,9
047043554,10-Mar-02,D3,ROB,9
047060056,10-Mar-02,G1,ROB,9
047058364,8-Apr-02,C1,ROB,10
047008117,8-Apr-02,A9,ROB,10
047046800,9-Apr-02,A6,ROB,10
047025375,10-Apr-02,G10,ROB,10
047051813,8-Apr-02,E1,ROB,10
047054830,8-Apr-02,H10,ROB,10
047062120,8-Apr-02,A1,ROB,10
047087826,8-Apr-02,G2,ROB,10
047003840,8-Apr-02,J2,ROB,10
047020878,8-Apr-02,A6,ROB,10
047017621,8-Apr-02,J10,ROB,10
047067802,8-Apr-02,C9,ROB,10
047049779,9-Apr-02,B8,ROB,10
